Country,Product CN Code,2026,2027,2028
Tajikistan,76169910,1.991,2.172,2.353
Tajikistan,76169990,2.739,2.988,3.237
Tajikistan,28041000,11.902,12.984,14.066
Tanzania,25070080,,,
Tanzania,25231000,,,
Tanzania,25231000,0.968,1.056,1.144
Tanzania,25232100,,,
Tanzania,25232900,0.99,1.08,1.17
Tanzania,25239000,,,
Tanzania,25239000,0.946,1.032,1.118
Tanzania,25233000,,,
Tanzania,28080000,1.697,1.697,1.697
Tanzania,28141000,,,
Tanzania,28142000,0.657,0.657,0.657
Tanzania,28342100,1.535,1.535,1.535
Tanzania,3102,,,
Tanzania,31021012,0.485,0.485,0.485
Tanzania,31021015,0.778,0.778,0.778
Tanzania,31021019,1.454,1.454,1.454
Tanzania,31021090,1.424,1.424,1.424
Tanzania,31022100,0.657,0.657,0.657
Tanzania,31022900,1.131,1.131,1.131
Tanzania,31023010,1.182,1.182,1.182
Tanzania,31023090,1.818,1.818,1.818
Tanzania,31024010,1.566,1.566,1.566
Tanzania,31024090,1.566,1.566,1.566
Tanzania,31025000,2.656,2.656,2.656
Tanzania,31026000,1.525,1.525,1.525
Tanzania,31028000,1.273,1.273,1.273
Tanzania,31029000,1.404,1.404,1.404
Tanzania,3105,,,
Tanzania,31051000,0.687,0.687,0.687
Tanzania,31052010,0.828,0.828,0.828
Tanzania,31052090,0.566,0.566,0.566
Tanzania,31053000,0.525,0.525,0.525
Tanzania,31054000,0.343,0.343,0.343
Tanzania,31055100,1.111,1.111,1.111
Tanzania,31055900,0.636,0.636,0.636
Tanzania,31059020,1.05,1.05,1.05
Tanzania,31059080,0.556,0.556,0.556
Tanzania,7601,0.396,0.432,0.468
Tanzania,7603,0.66,0.72,0.78
Tanzania,76041010,0.913,0.996,1.079
Tanzania,76041090,0.924,1.008,1.092
Tanzania,76042100,0.924,1.008,1.092
Tanzania,76042910,0.913,0.996,1.079
Tanzania,76042990,0.924,1.008,1.092
Tanzania,7605,0.913,0.996,1.079
Tanzania,7606,1.408,1.536,1.664
Tanzania,7607,1.408,1.536,1.664
Tanzania,7608,0.924,1.008,1.092
Tanzania,76090000,0.924,1.008,1.092
Tanzania,76101000,0.924,1.008,1.092
Tanzania,761090,0.924,1.008,1.092
Tanzania,76109010,0.924,1.008,1.092
Tanzania,76109090,0.924,1.008,1.092
Tanzania,76110000,1.408,1.536,1.664
Tanzania,7612,1.408,1.536,1.664
Tanzania,76130000,1.408,1.536,1.664
Tanzania,7614,0.913,0.996,1.079
Tanzania,76161000,1.408,1.536,1.664
Tanzania,76169100,1.408,1.536,1.664
Tanzania,76169910,0.66,0.72,0.78
Tanzania,76169990,1.408,1.536,1.664
Thailand,28080000,2.151,2.151,2.151
Thailand,28141000,2.262,2.262,2.262
Thailand,28142000,0.677,0.677,0.677
Thailand,28342100,1.858,1.858,1.858
Thailand,3102,,,
Thailand,31021012,0.515,0.515,0.515
Thailand,31021015,0.828,0.828,0.828
Thailand,31021019,1.555,1.555,1.555
Thailand,31021090,1.525,1.525,1.525
Thailand,31022100,0.717,0.717,0.717
Thailand,31022900,1.323,1.323,1.323
Thailand,31023010,1.434,1.434,1.434
Thailand,31023090,2.212,2.212,2.212
Thailand,31024010,1.909,1.909,1.909
Thailand,31024090,1.909,1.909,1.909
Thailand,31025000,3.363,3.363,3.363
Thailand,31026000,1.858,1.858,1.858
Thailand,31028000,1.485,1.485,1.485
Thailand,31029000,1.596,1.596,1.596
Thailand,3105,,,
Thailand,31051000,0.808,0.808,0.808
Thailand,31052010,1.02,1.02,1.02
Thailand,31052090,0.707,0.707,0.707
Thailand,31053000,0.566,0.566,0.566
Thailand,31054000,0.374,0.374,0.374
Thailand,31055100,1.374,1.374,1.374
Thailand,31055900,0.687,0.687,0.687
Thailand,31059020,1.273,1.273,1.273
Thailand,31059080,0.677,0.677,0.677
Thailand,7601,0.396,0.432,0.468
Thailand,7603,1.155,1.26,1.365
Thailand,76041010,1.397,1.524,1.651
Thailand,76041090,1.419,1.548,1.677
Thailand,76042100,1.419,1.548,1.677
Thailand,76042910,1.397,1.524,1.651
Thailand,76042990,1.419,1.548,1.677
Thailand,7605,1.397,1.524,1.651
Thailand,7606,1.903,2.076,2.249
Thailand,7607,1.903,2.076,2.249
Thailand,7608,1.419,1.548,1.677
Thailand,76090000,1.419,1.548,1.677
Thailand,76101000,1.419,1.548,1.677
Thailand,761090,1.419,1.548,1.677
Thailand,76109010,1.419,1.548,1.677
Thailand,76109090,1.419,1.548,1.677
Thailand,76110000,1.903,2.076,2.249
Thailand,7612,1.903,2.076,2.249
Thailand,76130000,1.903,2.076,2.249
Thailand,7614,1.397,1.524,1.651
Thailand,76161000,1.903,2.076,2.249
Thailand,76169100,1.903,2.076,2.249
Thailand,76169910,1.155,1.26,1.365
Thailand,76169990,1.903,2.076,2.249
Thailand,28041000,11.902,12.984,14.066
Thailand,26011200,1.309,1.428,1.547
Thailand,7201,,,
Thailand,720211,1.859,2.028,2.197
Thailand,720219,,,
Thailand,720241,2.585,2.82,3.055
Thailand,720249,,,
Thailand,72026000,3.828,4.176,4.524
Thailand,7203,,,
Thailand,7205,1.573,1.716,1.859
,7205,,,
Thailand,72061000,0.231,0.252,0.273
Thailand,72069000,0.231,0.252,0.273
,72069000,,,
Thailand,72071111,2.111,2.303,2.495
Thailand,72071114,2.111,2.303,2.495
Thailand,72071116,2.111,2.303,2.495
Thailand,72071190,1.584,1.728,1.872
Thailand,72071210,2.111,2.303,2.495
Thailand,72071290,1.584,1.728,1.872
Thailand,72071912,2.111,2.303,2.495
Thailand,72071919,1.584,1.728,1.872
Thailand,72071980,2.111,2.303,2.495
Thailand,72072011,2.111,2.303,2.495
Thailand,72072015,2.111,2.303,2.495
Thailand,72072017,2.111,2.303,2.495
Thailand,72072019,1.584,1.728,1.872
Thailand,72072032,2.111,2.303,2.495
Thailand,72072039,1.584,1.728,1.872
Thailand,72072052,2.111,2.303,2.495
Thailand,72072059,1.584,1.728,1.872
Thailand,72072080,2.111,2.303,2.495
Thailand,7208,2.111,2.303,2.495
Thailand,7209,2.564,2.797,3.03
Thailand,7210,2.564,2.797,3.03
,7210,,,
Thailand,72111300,2.111,2.303,2.495
Thailand,72111400,2.111,2.303,2.495
Thailand,72111900,2.111,2.303,2.495
Thailand,721123,2.564,2.797,3.03
Thailand,72112900,2.564,2.797,3.03
Thailand,721190,2.564,2.797,3.03
Thailand,7212,2.564,2.797,3.03
Thailand,7213,2.111,2.303,2.495
,7213,,,
Thailand,72141000,1.584,1.728,1.872
Thailand,72142000,2.111,2.303,2.495
Thailand,72143000,2.111,2.303,2.495
Thailand,721491,2.111,2.303,2.495
Thailand,721499,2.111,2.303,2.495
Thailand,7215,2.111,2.303,2.495
Thailand,7216,2.111,2.303,2.495
,7216,,,
Thailand,721710,2.111,2.303,2.495
Thailand,721720,2.111,2.303,2.495
Thailand,721730,2.111,2.303,2.495
Thailand,721790,2.111,2.303,2.495
Thailand,7218,,,
Thailand,72181000,,,
Thailand,721891,,,
Thailand,72189911,,,
Thailand,72189919,,,
Thailand,72189920,,,
Thailand,72189980,,,
Thailand,7219,,,
Thailand,72191100,,,
Thailand,721912,,,
Thailand,721913,,,
Thailand,721914,,,
Thailand,721921,,,
Thailand,721922,,,
Thailand,72192300,,,
Thailand,72192400,,,
Thailand,72193100,,,
Thailand,721932,,,
Thailand,721933,,,
Thailand,721934,,,
Thailand,721935,,,
Thailand,721990,,,
Thailand,7220,,,
Thailand,72201100,,,
Thailand,72201200,,,
Thailand,722020,,,
Thailand,722090,,,
Thailand,7221,,,
Thailand,7222,,,
Thailand,722211,,,
Thailand,722219,,,
Thailand,722220,,,
Thailand,722230,,,
Thailand,722240,,,
Thailand,7223,,,
Thailand,722300,,,
,722300,,,
Thailand,722410,3.729,4.068,4.407
Thailand,72249002,3.872,4.224,4.576
Thailand,72249003,3.872,4.224,4.576
Thailand,72249005,3.872,4.224,4.576
Thailand,72249007,3.872,4.224,4.576
Thailand,72249014,3.872,4.224,4.576
Thailand,72249018,3.729,4.068,4.407
Thailand,72249031,3.872,4.224,4.576
Thailand,72249038,3.872,4.224,4.576
Thailand,72249090,3.729,4.068,4.407
,72249090,,,
Thailand,72251100,5.126,5.592,6.058
Thailand,72251910,3.872,4.224,4.576
Thailand,72251990,3.927,4.284,4.641
Thailand,722530,3.872,4.224,4.576
Thailand,722540,3.872,4.224,4.576
Thailand,722550,3.927,4.284,4.641
Thailand,72259100,3.927,4.284,4.641
Thailand,72259200,3.927,4.284,4.641
Thailand,72259900,3.927,4.284,4.641
,72259900,,,
Thailand,72261100,5.126,5.592,6.058
Thailand,72261910,3.872,4.224,4.576
Thailand,72261980,3.927,4.284,4.641
Thailand,72262000,3.872,4.224,4.576
Thailand,722691,3.872,4.224,4.576
Thailand,72269200,3.927,4.284,4.641
Thailand,722699,3.927,4.284,4.641
Thailand,7227,3.938,4.296,4.654
,7227,,,
Thailand,72281020,3.938,4.296,4.654
Thailand,72281050,3.729,4.068,4.407
Thailand,72281090,3.938,4.296,4.654
Thailand,722820,3.938,4.296,4.654
Thailand,722830,3.938,4.296,4.654
Thailand,722840,3.729,4.068,4.407
Thailand,722850,3.938,4.296,4.654
Thailand,722860,3.938,4.296,4.654
Thailand,722870,3.938,4.296,4.654
Thailand,72288000,3.938,4.296,4.654
Thailand,7229,3.938,4.296,4.654
Thailand,7301,2.243,2.447,2.651
Thailand,7302,4.344,4.739,5.134
,7302,,,
Thailand,730300,3.376,3.683,3.99
,730300,,,
Thailand,73041100,5.092,5.555,6.018
Thailand,730419,2.155,2.351,2.547
Thailand,73042200,5.092,5.555,6.018
Thailand,73042300,2.155,2.351,2.547
Thailand,73042400,5.092,5.555,6.018
Thailand,730429,2.155,2.351,2.547
Thailand,730431,2.155,2.351,2.547
Thailand,730439,2.155,2.351,2.547
Thailand,73044100,5.092,5.555,6.018
Thailand,730449,5.092,5.555,6.018
Thailand,730451,2.144,2.339,2.534
Thailand,730459,2.144,2.339,2.534
Thailand,73049000,2.155,2.351,2.547
Thailand,7305,2.287,2.495,2.703
,7305,,,
Thailand,73061100,5.29,5.771,6.252
Thailand,73061900,2.287,2.495,2.703
Thailand,73062100,5.29,5.771,6.252
Thailand,73062900,2.287,2.495,2.703
Thailand,73063012,2.287,2.495,2.703
Thailand,73063018,2.232,2.435,2.638
Thailand,73063041,2.287,2.495,2.703
Thailand,73063049,2.287,2.495,2.703
Thailand,73063072,2.287,2.495,2.703
Thailand,73063077,2.287,2.495,2.703
Thailand,73063080,2.287,2.495,2.703
Thailand,73064020,5.29,5.771,6.252
Thailand,73064080,5.224,5.699,6.174
Thailand,73065021,2.342,2.555,2.768
Thailand,73065029,2.287,2.495,2.703
Thailand,73065080,2.342,2.555,2.768
Thailand,73066110,5.29,5.771,6.252
Thailand,73066192,2.287,2.495,2.703
Thailand,73066199,2.287,2.495,2.703
Thailand,73066910,5.29,5.771,6.252
Thailand,73066990,2.287,2.495,2.703
Thailand,73069000,2.287,2.495,2.703
,73069000,,,
Thailand,730711,3.376,3.683,3.99
Thailand,73071910,3.376,3.683,3.99
Thailand,73071990,2.034,2.219,2.404
Thailand,73072100,4.52,4.931,5.342
Thailand,730722,4.52,4.931,5.342
Thailand,730723,4.52,4.931,5.342
Thailand,730729,4.52,4.931,5.342
Thailand,73079100,2.034,2.219,2.404
Thailand,730792,2.034,2.219,2.404
Thailand,730793,2.034,2.219,2.404
Thailand,730799,2.034,2.219,2.404
Thailand,7308,4.718,5.147,5.576
Thailand,7309,5.103,5.567,6.031
Thailand,7310,2.298,2.507,2.716
,7310,,,
Thailand,731100,5.026,5.483,5.94
,731100,,,
Thailand,73181100,2.649,2.89,3.13
Thailand,73181210,5.158,5.627,6.096
Thailand,73181290,2.649,2.89,3.13
Thailand,73181300,2.649,2.89,3.13
Thailand,73181410,5.158,5.627,6.096
Thailand,73181491,2.649,2.89,3.13
Thailand,73181499,2.649,2.89,3.13
Thailand,731815,2.649,2.89,3.13
Thailand,731816,4.894,5.339,5.784
Thailand,73181900,2.649,2.89,3.13
Thailand,73182100,2.649,2.89,3.13
Thailand,73182200,2.649,2.89,3.13
Thailand,73182300,2.649,2.89,3.13
Thailand,73182400,2.649,2.89,3.13
Thailand,73182900,2.649,2.89,3.13
,73182900,,,
Thailand,73261100,2.034,2.219,2.404
Thailand,732619,2.034,2.219,2.404
Thailand,73262000,2.111,2.303,2.495
Thailand,73269030,2.111,2.303,2.495
Thailand,73269040,2.111,2.303,2.495
Thailand,73269050,2.111,2.303,2.495
Thailand,73269060,2.111,2.303,2.495
Thailand,73269092,2.034,2.219,2.404
Thailand,73269094,2.034,2.219,2.404
Thailand,73269096,2.034,2.219,2.404
Thailand,73269098,2.177,2.375,2.573
Togo,25070080,,,
Togo,25231000,,,
Togo,25231000,0.968,1.056,1.144
Togo,25232100,,,
Togo,25232900,1.1,1.2,1.3
Togo,25239000,,,
Togo,25239000,1.056,1.152,1.248
Togo,25233000,,,
Trinidad and Tobago,25070080,,,
Trinidad and Tobago,25231000,,,
Trinidad and Tobago,25231000,1.001,1.092,1.183
Trinidad and Tobago,25232100,,,
Trinidad and Tobago,25232900,1.045,1.14,1.235
Trinidad and Tobago,25239000,,,
Trinidad and Tobago,25239000,1.001,1.092,1.183
Trinidad and Tobago,25233000,,,
Trinidad and Tobago,28080000,1.939,1.939,1.939
Trinidad and Tobago,28141000,2.444,2.444,2.444
Trinidad and Tobago,28142000,0.737,0.737,0.737
Trinidad and Tobago,28342100,1.727,1.727,1.727
Trinidad and Tobago,3102,,,
Trinidad and Tobago,31021012,0.535,0.535,0.535
Trinidad and Tobago,31021015,0.869,0.869,0.869
Trinidad and Tobago,31021019,1.626,1.626,1.626
Trinidad and Tobago,31021090,1.586,1.586,1.586
Trinidad and Tobago,31022100,0.717,0.717,0.717
Trinidad and Tobago,31022900,1.252,1.252,1.252
Trinidad and Tobago,31023010,1.323,1.323,1.323
Trinidad and Tobago,31023090,2.04,2.04,2.04
Trinidad and Tobago,31024010,1.737,1.737,1.737
Trinidad and Tobago,31024090,1.737,1.737,1.737
Trinidad and Tobago,31025000,3.03,3.03,3.03
Trinidad and Tobago,31026000,1.717,1.717,1.717
Trinidad and Tobago,31028000,1.434,1.434,1.434
Trinidad and Tobago,31029000,1.566,1.566,1.566
Trinidad and Tobago,3105,,,
Trinidad and Tobago,31051000,0.768,0.768,0.768
Trinidad and Tobago,31052010,0.919,0.919,0.919
Trinidad and Tobago,31052090,0.636,0.636,0.636
Trinidad and Tobago,31053000,0.586,0.586,0.586
Trinidad and Tobago,31054000,0.384,0.384,0.384
Trinidad and Tobago,31055100,1.242,1.242,1.242
Trinidad and Tobago,31055900,0.677,0.677,0.677
Trinidad and Tobago,31059020,1.182,1.182,1.182
Trinidad and Tobago,31059080,0.616,0.616,0.616
Trinidad and Tobago,28041000,11.902,12.984,14.066
Tunisia,25070080,,,
Tunisia,25231000,1.463,1.596,1.729
Tunisia,25231000,0.968,1.056,1.144
Tunisia,25232100,1.529,1.668,1.807
Tunisia,25232900,1.001,1.092,1.183
Tunisia,25239000,1.606,1.752,1.898
Tunisia,25239000,0.968,1.056,1.144
Tunisia,25233000,,,
Tunisia,28080000,2.626,2.626,2.626
Tunisia,28141000,2.121,2.121,2.121
Tunisia,28142000,0.636,0.636,0.636
Tunisia,28342100,2.141,2.141,2.141
Tunisia,3102,,,
Tunisia,31021012,0.485,0.485,0.485
Tunisia,31021015,0.788,0.788,0.788
Tunisia,31021019,1.475,1.475,1.475
Tunisia,31021090,1.444,1.444,1.444
Tunisia,31022100,0.667,0.667,0.667
Tunisia,31022900,1.414,1.414,1.414
Tunisia,31023010,1.636,1.636,1.636
Tunisia,31023090,2.515,2.515,2.515
Tunisia,31024010,2.172,2.172,2.172
Tunisia,31024090,2.172,2.172,2.172
Tunisia,31025000,4.101,4.101,4.101
Tunisia,31026000,2.111,2.111,2.111
Tunisia,31028000,1.596,1.596,1.596
Tunisia,31029000,1.646,1.646,1.646
Tunisia,3105,,,
Tunisia,31051000,0.838,0.838,0.838
Tunisia,31052010,1.101,1.101,1.101
Tunisia,31052090,0.758,0.758,0.758
Tunisia,31053000,0.525,0.525,0.525
Tunisia,31054000,0.343,0.343,0.343
Tunisia,31055100,1.505,1.505,1.505
Tunisia,31055900,0.646,0.646,0.646
Tunisia,31059020,1.434,1.434,1.434
Tunisia,31059080,0.747,0.747,0.747
Tunisia,7601,0.396,0.432,0.468
Tunisia,7603,0.836,0.912,0.988
Tunisia,76041010,1.078,1.176,1.274
Tunisia,76041090,1.1,1.2,1.3
Tunisia,76042100,1.1,1.2,1.3
Tunisia,76042910,1.078,1.176,1.274
Tunisia,76042990,1.1,1.2,1.3
Tunisia,7605,1.078,1.176,1.274
Tunisia,7606,1.584,1.728,1.872
Tunisia,7607,1.584,1.728,1.872
Tunisia,7608,1.1,1.2,1.3
Tunisia,76090000,1.1,1.2,1.3
Tunisia,76101000,1.1,1.2,1.3
Tunisia,761090,1.1,1.2,1.3
Tunisia,76109010,1.1,1.2,1.3
Tunisia,76109090,1.1,1.2,1.3
Tunisia,76110000,1.584,1.728,1.872
Tunisia,7612,1.584,1.728,1.872
Tunisia,76130000,1.584,1.728,1.872
Tunisia,7614,1.078,1.176,1.274
Tunisia,76151010,1.584,1.728,1.872
Tunisia,76151030,1.584,1.728,1.872
Tunisia,76151080,0.836,0.912,0.988
Tunisia,76152000,1.584,1.728,1.872
Tunisia,28041000,11.902,12.984,14.066
Türkiye,25070080,,,
Türkiye,25231000,,,
Türkiye,25231000,,,
Türkiye,25232100,,,
Türkiye,25232900,,,
Türkiye,25239000,,,
Türkiye,25239000,,,
Türkiye,25233000,2.145,2.34,2.535
Türkiye,28080000,2.747,2.747,2.747
Türkiye,28141000,2.293,2.293,2.293
Türkiye,28142000,0.687,0.687,0.687
Türkiye,28342100,2.242,2.242,2.242
Türkiye,3102,,,
Türkiye,31021012,0.505,0.505,0.505
Türkiye,31021015,0.828,0.828,0.828
Türkiye,31021019,1.525,1.525,1.525
Türkiye,31021090,1.495,1.495,1.495
Türkiye,31022100,0.687,0.687,0.687
Türkiye,31022900,1.475,1.475,1.475
Türkiye,31023010,1.707,1.707,1.707
Türkiye,31023090,2.626,2.626,2.626
Türkiye,31024010,2.252,2.252,2.252
Türkiye,31024090,2.252,2.252,2.252
Türkiye,31025000,4.282,4.282,4.282
Türkiye,31026000,2.202,2.202,2.202
Türkiye,31028000,1.656,1.656,1.656
Türkiye,31029000,1.707,1.707,1.707
Türkiye,3105,,,
Türkiye,31051000,0.869,0.869,0.869
Türkiye,31052010,1.131,1.131,1.131
Türkiye,31052090,0.778,0.778,0.778
Türkiye,31053000,0.556,0.556,0.556
Türkiye,31054000,0.364,0.364,0.364
Türkiye,31055100,1.555,1.555,1.555
Türkiye,31055900,0.667,0.667,0.667
Türkiye,31059020,1.495,1.495,1.495
Türkiye,31059080,0.768,0.768,0.768
Türkiye,7601,1.87,2.04,2.21
Türkiye,7603,3.706,4.043,4.38
Türkiye,76041010,4.116,4.49,4.864
Türkiye,76041090,4.116,4.49,4.864
Türkiye,76042100,4.116,4.49,4.864
Türkiye,76042910,4.116,4.49,4.864
Türkiye,76042990,4.116,4.49,4.864
Türkiye,7605,3.766,4.109,4.451
Türkiye,7606,2.985,3.257,3.528
Türkiye,7607,3.378,3.685,3.992
Türkiye,7608,3.029,3.304,3.58
Türkiye,76090000,4.153,4.53,4.908
Türkiye,76101000,2.941,3.209,3.476
Türkiye,761090,2.941,3.209,3.476
Türkiye,76109010,2.941,3.209,3.476
Türkiye,76109090,2.941,3.209,3.476
Türkiye,76110000,4.972,5.424,5.876
Türkiye,7612,4.972,5.424,5.876
Türkiye,76130000,4.972,5.424,5.876
Türkiye,7614,4.116,4.49,4.864
Türkiye,76161000,3.366,3.672,3.978
Türkiye,76169100,3.366,3.672,3.978
Türkiye,76169910,3.366,3.672,3.978
Türkiye,76169990,3.366,3.672,3.978
Türkiye,28041000,11.902,12.984,14.066
Türkiye,26011200,0.231,0.252,0.273
Türkiye,7201,2.035,2.22,2.405
Türkiye,720211,1.859,2.028,2.197
Türkiye,720219,,,
Türkiye,720241,2.585,2.82,3.055
Türkiye,720249,,,
Türkiye,72026000,3.828,4.176,4.524
Türkiye,7203,,,
Türkiye,7205,2.079,2.268,2.457
,7205,,,
Türkiye,72061000,2.156,2.352,2.548
Türkiye,72069000,2.156,2.352,2.548
,72069000,,,
Türkiye,72071111,2.541,2.772,3.003
Türkiye,72071114,2.541,2.772,3.003
Türkiye,72071116,2.541,2.772,3.003
Türkiye,72071190,3.396,3.705,4.014
Türkiye,72071210,2.541,2.772,3.003
Türkiye,72071290,3.396,3.705,4.014
Türkiye,72071912,2.541,2.772,3.003
Türkiye,72071919,3.396,3.705,4.014
Türkiye,72071980,2.541,2.772,3.003
Türkiye,72072011,2.541,2.772,3.003
Türkiye,72072015,2.541,2.772,3.003
Türkiye,72072017,2.541,2.772,3.003
Türkiye,72072019,3.396,3.705,4.014
Türkiye,72072032,2.541,2.772,3.003
Türkiye,72072039,3.396,3.705,4.014
Türkiye,72072052,2.541,2.772,3.003
Türkiye,72072059,3.396,3.705,4.014
Türkiye,72072080,2.541,2.772,3.003
Türkiye,7208,2.67,2.913,3.156
Türkiye,7209,2.761,3.012,3.263
Türkiye,7210,2.761,3.012,3.263
,7210,,,
Türkiye,72111300,2.67,2.913,3.156
Türkiye,72111400,2.67,2.913,3.156
Türkiye,72111900,2.67,2.913,3.156
Türkiye,721123,2.761,3.012,3.263
Türkiye,72112900,2.761,3.012,3.263
Türkiye,721190,2.761,3.012,3.263
Türkiye,7212,2.761,3.012,3.263
Türkiye,7213,2.541,2.772,3.003
,7213,,,
Türkiye,72141000,3.396,3.705,4.014
Türkiye,72142000,2.541,2.772,3.003
Türkiye,72143000,2.541,2.772,3.003
Türkiye,721491,2.541,2.772,3.003
Türkiye,721499,2.541,2.772,3.003
Türkiye,7215,2.541,2.772,3.003
Türkiye,7216,2.541,2.772,3.003
,7216,,,
Türkiye,721710,2.541,2.772,3.003
Türkiye,721720,2.541,2.772,3.003
Türkiye,721730,2.541,2.772,3.003
Türkiye,721790,2.541,2.772,3.003
,721790,,,
Türkiye,72181000,6.567,7.164,7.761
Türkiye,721891,6.017,6.564,7.111
Türkiye,72189911,6.017,6.564,7.111
Türkiye,72189919,6.567,7.164,7.761
Türkiye,72189920,6.017,6.564,7.111
Türkiye,72189980,6.567,7.164,7.761
,72189980,,,
Türkiye,72191100,6.017,6.564,7.111
Türkiye,721912,6.017,6.564,7.111
Türkiye,721913,6.017,6.564,7.111
Türkiye,721914,6.017,6.564,7.111
Türkiye,721921,6.017,6.564,7.111
Türkiye,721922,6.017,6.564,7.111
Türkiye,72192300,6.017,6.564,7.111
Türkiye,72192400,6.017,6.564,7.111
Türkiye,72193100,6.094,6.648,7.202
Türkiye,721932,6.094,6.648,7.202
Türkiye,721933,6.094,6.648,7.202
Türkiye,721934,6.094,6.648,7.202
Türkiye,721935,6.094,6.648,7.202
Türkiye,721990,6.094,6.648,7.202
,721990,,,
Türkiye,72201100,6.017,6.564,7.111
Türkiye,72201200,6.017,6.564,7.111
Türkiye,722020,6.094,6.648,7.202
Türkiye,722090,6.094,6.648,7.202
Türkiye,7221,5.841,6.372,6.903
,7221,,,
Türkiye,722211,5.841,6.372,6.903
Türkiye,722219,5.841,6.372,6.903
Türkiye,722220,5.841,6.372,6.903
Türkiye,722230,6.567,7.164,7.761
Türkiye,722240,5.841,6.372,6.903
,722240,,,
Türkiye,722300,5.841,6.372,6.903
,722300,,,
Türkiye,722410,7.645,8.34,9.035
Türkiye,72249002,7.095,7.74,8.385
Türkiye,72249003,7.095,7.74,8.385
Türkiye,72249005,7.095,7.74,8.385
Türkiye,72249007,7.095,7.74,8.385
Türkiye,72249014,7.095,7.74,8.385
Türkiye,72249018,7.645,8.34,9.035
Türkiye,72249031,7.095,7.74,8.385
Türkiye,72249038,7.095,7.74,8.385
Türkiye,72249090,7.645,8.34,9.035
,72249090,,,
Türkiye,72251100,9.35,10.2,11.05
Türkiye,72251910,7.095,7.74,8.385
Türkiye,72251990,7.172,7.824,8.476
Türkiye,722530,7.095,7.74,8.385
Türkiye,722540,7.095,7.74,8.385
Türkiye,722550,7.172,7.824,8.476
Türkiye,72259100,7.172,7.824,8.476
Türkiye,72259200,7.172,7.824,8.476
Türkiye,72259900,7.172,7.824,8.476
,72259900,,,
Türkiye,72261100,9.35,10.2,11.05
Türkiye,72261910,7.095,7.74,8.385
Türkiye,72261980,7.172,7.824,8.476
Türkiye,72262000,7.095,7.74,8.385
Türkiye,722691,7.095,7.74,8.385
Türkiye,72269200,7.172,7.824,8.476
Türkiye,722699,7.172,7.824,8.476
Türkiye,7227,6.919,7.548,8.177
,7227,,,
Türkiye,72281020,6.919,7.548,8.177
Türkiye,72281050,7.645,8.34,9.035
Türkiye,72281090,6.919,7.548,8.177
Türkiye,722820,6.919,7.548,8.177
Türkiye,722830,6.919,7.548,8.177
Türkiye,722840,7.645,8.34,9.035
Türkiye,722850,6.919,7.548,8.177
Türkiye,722860,6.919,7.548,8.177
Türkiye,722870,6.919,7.548,8.177
Türkiye,72288000,6.919,7.548,8.177
Türkiye,7229,6.919,7.548,8.177
Türkiye,7301,2.761,3.012,3.263
Türkiye,7302,5.896,6.432,6.968
,7302,,,
Türkiye,730300,2.728,2.976,3.224
,730300,,,
Türkiye,73041100,6.259,6.828,7.397
Türkiye,730419,2.574,2.808,3.042
Türkiye,73042200,6.259,6.828,7.397
Türkiye,73042300,2.574,2.808,3.042
Türkiye,73042400,6.259,6.828,7.397
Türkiye,730429,2.574,2.808,3.042
Türkiye,730431,2.574,2.808,3.042
Türkiye,730439,2.574,2.808,3.042
Türkiye,73044100,6.259,6.828,7.397
Türkiye,730449,6.259,6.828,7.397
Türkiye,730451,2.596,2.832,3.068
Türkiye,730459,2.596,2.832,3.068
Türkiye,73049000,2.574,2.808,3.042
Türkiye,7305,2.4,2.618,2.837
,7305,,,
Türkiye,73061100,6.512,7.104,7.696
Türkiye,73061900,2.468,2.693,2.917
Türkiye,73062100,6.512,7.104,7.696
Türkiye,73062900,2.468,2.693,2.917
Türkiye,73063012,2.468,2.693,2.917
Türkiye,73063018,2.468,2.693,2.917
Türkiye,73063041,2.468,2.693,2.917
Türkiye,73063049,2.468,2.693,2.917
Türkiye,73063072,2.468,2.693,2.917
Türkiye,73063077,2.468,2.693,2.917
Türkiye,73063080,2.468,2.693,2.917
Türkiye,73064020,6.512,7.104,7.696
Türkiye,73064080,6.435,7.02,7.605
Türkiye,73065021,2.468,2.693,2.917
Türkiye,73065029,2.468,2.693,2.917
Türkiye,73065080,2.468,2.693,2.917
Türkiye,73066110,6.512,7.104,7.696
Türkiye,73066192,2.468,2.693,2.917
Türkiye,73066199,2.468,2.693,2.917
Türkiye,73066910,6.512,7.104,7.696
Türkiye,73066990,2.468,2.693,2.917
Türkiye,73069000,2.468,2.693,2.917
,73069000,,,
Türkiye,730711,3.466,3.781,4.096
Türkiye,73071910,3.466,3.781,4.096
Türkiye,73071990,3.466,3.781,4.096
Türkiye,73072100,4.081,4.452,4.823
Türkiye,730722,4.081,4.452,4.823
Türkiye,730723,4.081,4.452,4.823
Türkiye,730729,4.081,4.452,4.823
Türkiye,73079100,3.466,3.781,4.096
Türkiye,730792,3.466,3.781,4.096
Türkiye,730793,3.466,3.781,4.096
Türkiye,730799,3.466,3.781,4.096
Türkiye,7308,6.072,6.624,7.176
Türkiye,7309,6.16,6.72,7.28
Türkiye,7310,3.333,3.636,3.939
,7310,,,
Türkiye,731100,5.973,6.516,7.059
,731100,,,
Türkiye,73181100,3.115,3.398,3.682
